COUNTRY ISO2 CODE,SWIFT CODE,CODE TYPE,NAME,ADDRESS,TOWN NAME,COUNTRY NAME,TIME ZONE
PL,TOBAPLPWXXX,BIC11,TOYOTA BANK POLSKA S.A.,"ORION POSTEPU 18B, FLOOR 3 WARSZAWA, MAZOWIECKIE, 02-676",WARSZAWA,POLAND,Europe/Warsaw
MC,CMCIMCM1BEC,BIC11,CM-CIC MONACO,"8 RUE GRIMALDI  MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
PL,NBPLPLPDDSP,BIC11,NARODOWY BANK POLSKI,"  WARSZAWA, MAZOWIECKIE",WARSZAWA,POLAND,Europe/Warsaw
PL,BONPPLP9XXX,BIC11,BONDSPOT S.A.,"KSIAZECA 4  WARSZAWA, MAZOWIECKIE, 00-498",WARSZAWA,POLAND,Europe/Warsaw
PL,HSBCPLPSXXX,BIC11,HSBC CONTINENTAL EUROPE (SA) ODDZIAL W POLSCE,"RONDO ONZ 1  WARSZAWA, MAZOWIECKIE, 00-124",WARSZAWA,POLAND,Europe/Warsaw
PL,AGRIPLPRXXX,BIC11,CREDIT AGRICOLE BANK POLSKA S.A.,"UL. LEGNICKA 48 C-D  WROCLAW, DOLNOSLASKIE, 54-202",WROCLAW,POLAND,Europe/Warsaw
PL,BKCHPLPXXXX,BIC11,BANK OF CHINA (EUROPE) S.A. POLAND BRANCH,"UL.ZIELNA 41/43  WARSZAWA, MAZOWIECKIE, 00-108",WARSZAWA,POLAND,Europe/Warsaw
PL,FBPLPLPWXXX,BIC11,CA AUTO BANK SPA SPOLKA AKCYJNA ODDZIAL W POLSCE,"AL. WYSCIGOWA 6  WARSZAWA, MAZOWIECKIE, 02-681",WARSZAWA,POLAND,Europe/Warsaw
PL,ICBKPLPWXXX,BIC11,ICBC POLAND BRANCH,"PLAC TRZECH KRZYZY 18  WARSZAWA, MAZOWIECKIE, 00-499",WARSZAWA,POLAND,Europe/Warsaw
PL,KCCPPLPWOTC,BIC11,KDPW CCP,"  WARSZAWA, MAZOWIECKIE",WARSZAWA,POLAND,Europe/Warsaw
PL,SCFBPLPWXXX,BIC11,SANTANDER CONSUMER BANK SA,"LEGNICKA 48 B  WROCLAW, DOLNOSLASKIE, 54-202",WROCLAW,POLAND,Europe/Warsaw
CL,BCECCLRDXXX,BIC11,BANCO CENTRAL DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
MT,SYSPMTM1XXX,BIC11,SYSPAY LIMITED,"54 SIR LUIGI CAMILLERI STREET  SLIEMA, SLIEMA, SLM 1840",SLIEMA,MALTA,Europe/Malta
CL,BCECCLA1XXX,BIC11,BANCO CENTRAL DE CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
PL,BCITPLPWXXX,BIC11,INTESA SANPAOLO SPA,"CENTRUM GIELDOWE, TOWER C UL. KSIAZECA 4, FLOOR 5 WARSZAWA, MAZOWIECKIE, 00-498",WARSZAWA,POLAND,Europe/Warsaw
MC,CGPMMCM1XXX,BIC11,CGM-AZIMUT MONACO,"ESCALIERS DES FLEURS 8 BLD DES MOULINS MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
PL,DOIXPLP1XXX,BIC11,DOM INWESTYCYJNY XELION SP. Z O.O.,"PULAWSKA 107  WARSZAWA, MAZOWIECKIE, 02-595",WARSZAWA,POLAND,Europe/Warsaw
UY,CBEUUYMMXXX,BIC11,EUROCAM SA,"18 DE JULIO 1497  MONTEVIDEO, MONTEVIDEO, 11200",MONTEVIDEO,URUGUAY,America/Montevideo
MC,AZFMMCMCXXX,BIC11,CGM-AZIMUT MONACO,"ESCALIER DES FLEURS 8 BOULEVARD DES MOULINS MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
BG,BEFNBGS1XXX,BIC11,BENCHMARK FINANCE,"VISKIAR PLANINA 19 FLOOR 2 SOFIA, SOFIA, 1407",SOFIA,BULGARIA,Europe/Sofia
BG,BUAABGS1XXX,BIC11,BULBROKERS EAD,"SHEINOVO STR 7  SOFIA, SOFIA, 1504",SOFIA,BULGARIA,Europe/Sofia
BG,CAMJBGS1XXX,BIC11,CAPITAL MARKETS JSC,"HRISTO BELCHEV STR 8  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,CPNMBGS1XXX,BIC11,CAPMAN INC.,"TRI USHI 8  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,DETTBGS1XXX,BIC11,DELTASTOCK AD,"KORAB PLANINA 6 MEGAPARK SOFIA, SOFIA, 1407",SOFIA,BULGARIA,Europe/Sofia
BG,DIFKBGS1XXX,BIC11,DILINGOVA FINANSOVA KOMPANIA AD,"TZAR ASSEN STR 7  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,DISJBGS1XXX,BIC11,MK BROKERS AD,"TSAR OSVOBODITEL BLVD 8 FLOOR 4 SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,FALSBGS1XXX,BIC11,IP FAVORIT CLS,"ANGEL KANCHEV STR 25  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,FPIJBGS1XXX,BIC11,FOCAL POINT INVESTMENTS JSC,"CHERNI VRUH BLVD  SOFIA, SOFIA, 1407",SOFIA,BULGARIA,Europe/Sofia
BG,INMKBGS1XXX,BIC11,IP INTERCAPITAL MARKETS AD,"DOBRUDJA 6  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,KAOLBGS1XXX,BIC11,KAROLL,"ZLATOVRAH 1  SOFIA, SOFIA, 1164",SOFIA,BULGARIA,Europe/Sofia
BG,MAJSBG21XXX,BIC11,UG MARKET JSC,"VASIL APRILOV STR 92  PLOVDIV, PLOVDIV, 4000",PLOVDIV,BULGARIA,Europe/Sofia
CL,MCBBCLR1XXX,BIC11,MONEDA CORREDORES DE BOLSA DE BOLSA LIMITADA,  ,SANTIAGO,CHILE,Pacific/Easter
BG,NODABGS1XXX,BIC11,DE NOVO EAD,"HRISTO BELCHEV 28  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,REIABG21XXX,BIC11,REAL FINANCE JSC,"ST. CONSTANTINE AND HELENA ADMINISTRATIVE BUILDING VARNA, VARNA, 9000",VARNA,BULGARIA,Europe/Sofia
BG,SOFKBG21XXX,BIC11,SOMONI FINANCIAL BROKERAGE LTD.,"TZAR SIMEON VELKI BLVD 112  STARA ZAGORA, STARA ZAGORA, 6000",STARA ZAGORA,BULGARIA,Europe/Sofia
BG,SOIUBGS1XXX,BIC11,SOFIA INTERNATIONAL SECURITIES AD,"NIKOLAY HAYTOV 3A ESTE BUILDING SOFIA, SOFIA, 1113",SOFIA,BULGARIA,Europe/Sofia
BG,TBIBBGSFXXX,BIC11,TBI BANK EAD,"DIMITAR HADJIKOCEV STR 52-54  SOFIA, SOFIA, 1421",SOFIA,BULGARIA,Europe/Sofia
PL,WARTPLPWXXX,BIC11,TOWARZYSTWO UBEZPIECZEN I REASEKURACJI WARTA SPOLKA AKCYJNA,"RONDO I. DASZYNSKIEGO 1  WARSZAWA, MAZOWIECKIE, 00-843",WARSZAWA,POLAND,Europe/Warsaw
BG,AVCABGS1XXX,BIC11,TRADING 212,"LACHEZAR STANCHEV STR 3 LITEX TOWER, FLOOR 10 SOFIA, SOFIA, 1756",SOFIA,BULGARIA,Europe/Sofia
BG,BICYBGS1XXX,BIC11,LENNO GLOBAL ADVISORY JSC,"OBORISHTE STR 9  SOFIA, SOFIA, 1504",SOFIA,BULGARIA,Europe/Sofia
BG,BUTKBGS1XXX,BIC11,UP TREND,"ZLATEN ROG STREET 12  SOFIA, SOFIA, 1407",SOFIA,BULGARIA,Europe/Sofia
BG,CAIJBGS1XXX,BIC11,CAPITAL INVEST JSC,"STEFAN KARADJA 2  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,EEERBGS1XXX,BIC11,FH EVER INC.,"LACHEZAR STANCHEV STR 3 LITEX TOWER, FLOOR 13 SOFIA, SOFIA, 1756",SOFIA,BULGARIA,Europe/Sofia
CL,NEVACLR1XXX,BIC11,NEVASA S.A CORREDORES DE BOLSA,"ROSARIO NORTE 555, FLOOR 15 LAS CONDES - SANTIAGO, PROVINCIA DE SANTIAGO, 8320000",SANTIAGO,CHILE,Pacific/Easter
BG,TBIEBGS1XXX,BIC11,TBI INVEST EAD,"TINTYAVA STR 13B IZTOK RESIDENTIAL COMPLEX, ENT A, FLOOR 2 SOFIA, SOFIA, 1113",SOFIA,BULGARIA,Europe/Sofia
PL,EKIRPLPDXXX,BIC11,KRAJOWA IZBA ROZLICZENIOWA S.A. (KIR S.A.),"RTM. W. PILECKIEGO 65  WARSZAWA, MAZOWIECKIE, 02-781",WARSZAWA,POLAND,Europe/Warsaw
PL,MBBPPLPWXXX,BIC11,MERCEDES-BENZ BANK POLSKA S.A.,"GOTTLIEBA DAIMLERA 1  WARSZAWA, MAZOWIECKIE, 02-460",WARSZAWA,POLAND,Europe/Warsaw
BG,STVVBGS1XXX,BIC11,STANDARD INVESTMENT,"KOZYAK STREET 2 BLOCK 29, ENTRANCE B, OFFICE 4 SOFIA, SOFIA, 1408",SOFIA,BULGARIA,Europe/Sofia
PL,VOWAPLP9XXX,BIC11,VOLKSWAGEN BANK GMBH SP.Z O.O. ODDZIAL W POLSCE,"RONDO ONZ 1  WARSZAWA, MAZOWIECKIE, 00-124",WARSZAWA,POLAND,Europe/Warsaw
BG,AVFIBGS1XXX,BIC11,AVC FINANCE PLC,"BUL. TODOR ALEKSANDROV 141 FLOOR 9 SOFIA, SOFIA, 1309",SOFIA,BULGARIA,Europe/Sofia
MT,EFTGMTM1XXX,BIC11,EFT GLOBAL LIMITED,"PALAZZO PIETRO STIGES 103 STRAIT STREET VALLETTA, VALLETTA, VLT 1436",VALLETTA,MALTA,Europe/Malta
LV,LKJFLV21XXX,BIC11,LTFJA KKS JURNIEKU FORUMS,"KATRINAS DAMBIS 22A  RIGA, RIGA, LV-1045",RIGA,LATVIA,Europe/Riga
BG,FIRYBGS1XXX,BIC11,FH FINA-S AD,"TSAR BORIS THE THIRD BULVD 159  SOFIA, SOFIA, 1618",SOFIA,BULGARIA,Europe/Sofia
CL,BPABCLRMXXX,BIC11,BANCO BTG PACTUAL CHILE,"AVENIDA COSTANERA SUR 2730, P.19 PARQUE TITANIUM, TORRE B, LAS SANTIAGO, PROVINCIA DE SANTIAGO",SANTIAGO,CHILE,Pacific/Easter
PL,TROMPLP1XXX,BIC11,TRIGON DOM MAKLERSKI S.A.,"MOGILSKA 65  KRAKOW, MALOPOLSKIE, 31-545",KRAKOW,POLAND,Europe/Warsaw
MT,CITCMTMTXXX,BIC11,CITCO CUSTODY LIMITED,"LEVEL 2 WEST, MERCURY TOWER ELIA ZAMMIT STREET - ST. JULIAN'S, ST JULIAN'S, STJ 3155",ST. JULIAN'S,MALTA,Europe/Malta
CL,TCBOCLR1XXX,BIC11,TANNER CORREDORES DE BOLSA,"EL GOLF 40, FLOOR 9 LAS CONDES SANTIAGO, PROVINCIA DE SANTIAGO 8320000",SANTIAGO,CHILE,Pacific/Easter
CL,LPITCLR1XXX,BIC11,LATCAM PAGOS INTERNACIONALES S.A.,  ,SANTIAGO,CHILE,Pacific/Easter
BG,AAMJBGS1XXX,BIC11,ACTIVA ASSET MANAGEMENT JSC,"CHRISTOPHER COLUMBUS BLVD 43 FLOOR 5 SOFIA, SOFIA, 1592",SOFIA,BULGARIA,Europe/Sofia
BG,AMNMBGS1XXX,BIC11,EF ASSET MANAGEMENT,"HRISTOFOR KOLUMB  SOFIA, SOFIA, 1592",SOFIA,BULGARIA,Europe/Sofia
CL,BCBDCLR1XXX,BIC11,BBVA CORREDORES DE BOLSA LIMITADA,"PEDRO DE VALDIVIA 100, FLOOR 7 PROVIDENCIA - SANTIAGO, PROVINCIA DE SANTIAGO, 8320000",SANTIAGO,CHILE,Pacific/Easter
BG,BPBIBGSFISD,BIC11,EUROBANK BULGARIA AD,"  SOFIA, SOFIA",SOFIA,BULGARIA,Europe/Sofia
BG,KACABGS1XXX,BIC11,KAROLL CAPITAL MANAGEMENT,"HRISTO BOTEV BLVD 57  SOFIA, SOFIA, 1303",SOFIA,BULGARIA,Europe/Sofia
PL,POZNPLP1XXX,BIC11,VOLKSWAGEN POZNAN SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,"UL. WARSZAWSKA 349  POZNAN, WIELKOPOLSKIE, 61-057",POZNAN,POLAND,Europe/Warsaw
BG,SKSMBGS1XXX,BIC11,SKY ASSET MANAGEMENT,"EKZARH YOSIF STR 31  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
AL,STANALT1ELX,BIC11,BANK OF ALBANIA,"  ELBASAN, ELBASAN, 3001",ELBASAN,ALBANIA,Europe/Tirane
AL,STANALT1GJX,BIC11,BANK OF ALBANIA,"  GJIROKASTER, GJIROKASTER, 6001",GJIROKASTER,ALBANIA,Europe/Tirane
AL,STANALT1KOX,BIC11,BANK OF ALBANIA,"  KORCE, KORCE, 7000",KORCE,ALBANIA,Europe/Tirane
AL,STANALT1LUX,BIC11,BANK OF ALBANIA,"  LUSHNJE, FIER, 9001",LUSHNJE,ALBANIA,Europe/Tirane
AL,STANALT1SHX,BIC11,BANK OF ALBANIA,"  SHKODER, SHKODER, 4001",SHKODER,ALBANIA,Europe/Tirane
AL,STANALT1SPX,BIC11,BANK OF ALBANIA,"  TIRANA, TIRANA, 1001",TIRANA,ALBANIA,Europe/Tirane
BG,TASGBGS1XXX,BIC11,TBI ASSET MANAGEMENT EAD,"TINTYAVA STR 13B IZTOK RESIDENTIAL COMPLEX, ENT A, FLOOR 2 SOFIA, SOFIA, 1113",SOFIA,BULGARIA,Europe/Sofia
BG,UGMJBG21XXX,BIC11,UG MARKET FUND MANAGEMENT JSC,"VASIL APRILOV STR 92  PLOVDIV, PLOVDIV, 4000",PLOVDIV,BULGARIA,Europe/Sofia
BG,ZAFIBG21XXX,BIC11,ZAGORA FINACORP AD,"DOBRUDJA STR. 10 ENTR. B, OFFICE 27 HASKOVO, HASKOVO, 6300",HASKOVO,BULGARIA,Europe/Sofia
AL,BATSALT1XXX,BIC11,BRITISH AMERICAN TOBACCO - ALBANIA SH.P.K.,"ISH KOMBINATI USHQIMOR KAVAJA STREET TIRANA, TIRANA, 1001",TIRANA,ALBANIA,Europe/Tirane
PL,CITIPLPXCCH,BIC11,BANK HANDLOWY W WARSZAWIE SA,"  WARSZAWA, MAZOWIECKIE",WARSZAWA,POLAND,Europe/Warsaw
BG,CNAEBGS1XXX,BIC11,CONCORD ASSET MANAGEMENT,"TODOR ALEXANDROV BLVD 141  SOFIA, SOFIA, 1309",SOFIA,BULGARIA,Europe/Sofia
BG,COIJBGS1XXX,BIC11,COMPASS INVEST JSC,"GEORGE WASHINGTON 19  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,CPSMBGS1XXX,BIC11,CAPMAN ASSET MANAGEMENT JSC,"TRI USHI STR 8  SOFIA, SOFIA, 1301",SOFIA,BULGARIA,Europe/Sofia
BG,CSMEBGS1XXX,BIC11,CCB ASSETS MANAGEMENT EAD,"STEFAN KARADZHA 2  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,EAMGBGS1XXX,BIC11,EXPAT ASSET MANAGEMENT,"G.S. RAKOVSKI STR 96A  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
CL,EUOBCLR1XXX,BIC11,EUROAMERICA CORREDORES DE BOLSA S.A,"APOQUINDO 3885 LAS CONDES SANTIAGO, PROVINCIA DE SANTIAGO 7550177",SANTIAGO,CHILE,Pacific/Easter
BG,FFAMBGS1XXX,BIC11,FFBH ASSET MANAGEMENT,"ENOS STREET 2 FLOOR 4 SOFIA, SOFIA, 1408",SOFIA,BULGARIA,Europe/Sofia
BG,INCJBGS1XXX,BIC11,INVEST CAPITAL JSC,"STEFAN KARADJA STREET 2  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
LV,LACBLV2XCCB,BIC11,BANK OF LATVIA,"K. VALDEMARA STREET 2A  RIGA, RIGA, LV-1050",RIGA,LATVIA,Europe/Riga
BG,MCDABGS1XXX,BIC11,MANAGEMENT COMPANY DSK ASSET MANAGEMENT AD,"TZAR KALOYAN  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,RFAABG21XXX,BIC11,REAL FINANCE ASSET MANAGEMENT,"ALEXANDER S. PUSHKIN 24  VARNA, VARNA, 9002",VARNA,BULGARIA,Europe/Sofia
BG,SATGBGS1XXX,BIC11,STRATEGY ASSET MANAGEMENT JSC,"ST. TODOR ALEXANDROV 141  SOFIA, SOFIA, 1309",SOFIA,BULGARIA,Europe/Sofia
BG,SATTBGS1XXX,BIC11,SELECT ASSET MANAGMENT,"BULGARIA BLVD 58  SOFIA, SOFIA, 1680",SOFIA,BULGARIA,Europe/Sofia
BG,TESMBGS1XXX,BIC11,TEXIM ASSET MANAGEMENT,"TODOR ALEXANDROV BLVD 141  SOFIA, SOFIA, 1309",SOFIA,BULGARIA,Europe/Sofia
BG,UBATBGS1XXX,BIC11,UBB ASSET MANAGEMENT,"SVETA SOFIA STR 5  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
BG,ZLLCBGS1XXX,BIC11,GOLDEN LION CAPITAL,"POSTOYANSTVO  SOFIA, SOFIA, 1111",SOFIA,BULGARIA,Europe/Sofia
BG,ELFGBGS1XXX,BIC11,ELANA FUND MANAGEMENT,"LACHEZAR STANCHEV STR 5 SOPHARMA BUSINESS TOWERS SOFIA, SOFIA, 1756",SOFIA,BULGARIA,Europe/Sofia
BG,MUAABGS1XXX,BIC11,MUNICIPAL BANK ASSET MANAGEMENT,"VRABCHA 10  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
MT,AGRKMTMTXXX,BIC11,LIDION BANK PLC,"  LUQA, LUQA, LQA 4000",LUQA,MALTA,Europe/Malta
BG,ABIGBGS1XXX,BIC11,AUSTRIAN BULGARIAN INVESTMENT GROUP AD,"DAMYAN GRUEV 46  SOFIA, SOFIA, 1606",SOFIA,BULGARIA,Europe/Sofia
MT,AFSMMTM1XXX,BIC11,AMICORP FUND SERVICES MALTA LIMITED,"FLOOR 1, BLUE HARBOUR BUSINESS CENTRE YACHT MARINA TA'XBIEX, TA'XBIEX, XBX 1027",TA'XBIEX,MALTA,Europe/Malta
BG,VAFEBG21XXX,BIC11,VARCHEV FINANCE EOOD,"VLADISLAV VARNENCHIK BLVD 186 FLOOR 3, OFFICE 4.035 VARNA, VARNA, 9000",VARNA,BULGARIA,Europe/Sofia
BG,VMCEBG21XXX,BIC11,VARCHEV MANAGING COMPANY EAD,"VLADISLAV VARNENCHIK BLVD 186 FLOOR 3, OFFICE 4.035 VARNA, VARNA, 9009",VARNA,BULGARIA,Europe/Sofia
MT,CPSCMTM1XXX,BIC11,A3E CAPITAL SICAV P.L.C.,"FLOOR 1, ORANGE POINT DUN KARM STREET BIRKIRKARA, BIRKIRKARA, BKR 9037",BIRKIRKARA,MALTA,Europe/Malta
MT,MALTMTMTGCP,BIC11,CENTRAL BANK OF MALTA,"  VALLETTA, VALLETTA",VALLETTA,MALTA,Europe/Malta
PL,SKOKPLPWXXX,BIC11,KRAJOWA SPOLDZIELCZA KASA OSZCZEDNOSCIOWO-KREDYTOWA,"WLADYSLAWA IV 22  SOPOT, POMORSKIE, 81-743",SOPOT,POLAND,Europe/Warsaw
PL,DOIIPLP1XXX,BIC11,VESTOR DOM MAKLERSKI S.A.,"ZEBRA TOWER MOKOTOWSKA 1 WARSZAWA, MAZOWIECKIE, 00-640",WARSZAWA,POLAND,Europe/Warsaw
CL,ICDGCLR1XXX,BIC11,ITAU CHILE ADMINISTRADORA GENERAL DE FONDOS S.A.,  ,SANTIAGO,CHILE,Pacific/Easter
MC,UBPGMCMXXXX,BIC11,"UNION BANCAIRE PRIVEE, UBP SA","LA BELLE EPOQUE 17 AVENUE D'OSTENDE MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
MT,ACFCMTM1XXX,BIC11,AMAGIS CAPITAL FUNDS SICAV PLC,"184 ST. LUCIA STREET  VALLETTA, VALLETTA, VLT 1189",VALLETTA,MALTA,Europe/Malta
LV,ALFPLV21XXX,BIC11,ALFAPAY,"KR. VALDEMARA IELA  RIGA, RIGA, LV-1013",RIGA,LATVIA,Europe/Riga
CL,CDERCLRMXXX,BIC11,COMDER CONTRAPARTE CENTRAL S.A.,"CERRO COLORADO 5240, FLOOR 18 EDIFICIO TORRES DEL PARQUE 1 SANTIAGO, PROVINCIA DE SANTIAGO",SANTIAGO,CHILE,Pacific/Easter
MT,MIPYMTM1ALL,BIC11,MISTRAL PAY LTD,"  VALLETTA, VALLETTA",VALLETTA,MALTA,Europe/Malta
MT,MIPYMTM1XXX,BIC11,MISTRAL PAY LTD,"EUROPA CENTRE 51 ST. ANNE STREET FLORIANA, IL-FURJANA, FRN 9011",FLORIANA,MALTA,Europe/Malta
LV,LATSLV21XXX,BIC11,"E LATS, SIA","BAUSKAS STR. 20  RIGA, RIGA, LV-1004",RIGA,LATVIA,Europe/Riga
MC,BERLMCMCBDF,BIC11,EDMOND DE ROTHSCHILD-MONACO,"  MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
BG,AAAJBG21XXX,BIC11,ARCUS ASSET MANAGEMENT JSC,"6TH OF SEPTEMBER BLVD 152 BUSINESS CENTER LEGIS PLOVDIV, PLOVDIV, 4000",PLOVDIV,BULGARIA,Europe/Sofia
MC,CEPAMCM1XXX,BIC11,CAISSE D'EPARGNE ET DE PREVOYANCE COTE D'AZUR - AGENCE DE MONACO,"17 BOULEVARD ALBERT PREMIER  MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
MT,RZBMMTM1XXX,BIC11,RAIFFEISEN MALTA BANK PLC,"IL-PIAZZETTA 52 TOWER ROAD SLIEMA, SLIEMA, SLM 1607",SLIEMA,MALTA,Europe/Malta
PL,KRSPPLP2XXX,BIC11,KRAKOWSKI BANK SPOLDZIELCZY,"RYNEK KLEPARSKI 8  KRAKOW, MALOPOLSKIE, 31-150",KRAKOW,POLAND,Europe/Warsaw
PL,BREXPLPWOMB,BIC11,MBANK S.A. (FORMERLY BRE BANK S.A.),"PILSUDSKIEGO STR 3  LODZ, LODZKIE, 90-368",LODZ,POLAND,Europe/Warsaw
LV,WOSILV21XXX,BIC11,"WOT, SIA","MASKAVAS STR. 240-3  RIGA, RIGA, LV-1063",RIGA,LATVIA,Europe/Riga
PL,EUOTPLP1XXX,BIC11,EURORATING SP. Z O.O.,"CYNAMONOWA 19  WARSZAWA, MAZOWIECKIE, 02-777",WARSZAWA,POLAND,Europe/Warsaw
CL,ITAUCLRMSSO,BIC11,BANCO ITAU CHILE,  ,SANTIAGO,CHILE,Pacific/Easter
MC,PMMCMCMCXXX,BIC11,PACIFIC MANAGEMENT SAM,"7 RUE DU GABIAN  MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
MT,TGAFMTM1XXX,BIC11,TGA FUNDS SICAV PLC,"FLOOR 3 BREWERY STREET BIRKIRKARA, BIRKIRKARA, BKR 3000",BIRKIRKARA,MALTA,Europe/Malta
MT,ECMBMTMTXXX,BIC11,ECCM BANK PLC,"THE ADELAIDE 230-231 TOWER ROAD SLIEMA, SLIEMA, SLM 1601",SLIEMA,MALTA,Europe/Malta
CL,CDERCLRGXXX,BIC11,COMDER CONTRAPARTE CENTRAL S.A.,"CERRO COLORADO 5240, FLOOR 18 TORRES DEL PARQUE I - SANTIAGO PROVINCIA DE SANTIAGO, 7560591",SANTIAGO,CHILE,Pacific/Easter
MT,CRXBMTMTXXX,BIC11,CREDORAX BANK LIMITED,"PALAZZO HOMEDES 80 STRAIT STREET VALLETTA, VALLETTA, VLT 1436",VALLETTA,MALTA,Europe/Malta
MT,PYMXMTMTXXX,BIC11,FINANCE INCORPORATED LIMITED,"FLOOR 2, CAPITAL BUSINESS CENTRE BLOCK A TRIQ TAZ- ZWEJT SAN GWANN, SAN GWANN, SGN 3000",SAN GWANN,MALTA,Europe/Malta
MT,VAFRMTM1XXX,BIC11,BOV FUND SERVICES LIMITED,"FLOOR 3 TRIQ IL-BIRRERIJA MRIEHEL, BIRKIRKARA , BKR 3000",MRIEHEL,MALTA,Europe/Malta
PL,WBKPPLP1CCP,BIC11,SANTANDER BANK POLSKA S.A. (FORMERLY BANK ZACHODNI WBK S.A.),"  WROCLAW, DOLNOSLASKIE",WROCLAW,POLAND,Europe/Warsaw
MT,AXERMTM1XXX,BIC11,AXERIA RE LIMITED,"108 TRIQ IT TIBEN  SWIEQI, SWIEQI, SWQ 3032",SWIEQI,MALTA,Europe/Malta
LV,BIGKLV21XXX,BIC11,BIGBANK AS LATVIJAS FILIALE,"GUSTAVA ZEMGALA GATVE 78-1  RIGA, RIGA, LV-1039",RIGA,LATVIA,Europe/Riga
PL,BPKHPLPGXXX,BIC11,PKO BANK HIPOTECZNY SA,"PULAWSKA 15  WARSZAWA, MAZOWIECKIE, 02-515",WARSZAWA,POLAND,Europe/Warsaw
BG,IVFMBGS1XXX,BIC11,INVEST FUND MANAGEMENT,"DOBRUDJA 6  SOFIA, SOFIA, 1000",SOFIA,BULGARIA,Europe/Sofia
MT,FEMAMTMTXXX,BIC11,MULTITUDE BANK P.L.C.,"FLOOR 9, ST BUSINESS CENTRE 120 THE STRAND GZIRA, GZIRA, GZR 1027",GZIRA,MALTA,Europe/Malta
PL,KCCPPLPWASI,BIC11,KDPW CCP,"  WARSZAWA, MAZOWIECKIE",WARSZAWA,POLAND,Europe/Warsaw
MT,EISIMTM1XXX,BIC11,EIGER SICAV PLC,"FLOOR 3, VALLETTA BUILDING 1 SOUTH STREET VALLETTA, VALLETTA, VLT 1103",VALLETTA,MALTA,Europe/Malta
MT,APMEMTM1XXX,BIC11,APRIL MEDITERRANEAN LIMITED,"FLOOR 2, PROGETTA HOUSE TOWER ROAD SWATAR BIRKIRKARA, BIRKIRKARA, BKR 4012",BIRKIRKARA,MALTA,Europe/Malta
PL,CINKPLPZXXX,BIC11,CINKCIARZ.PL SP. Z O.O.,"WROCLAWSKA 17B  ZIELONA GORA, WIELKOPOLSKIE, 65-427",ZIELONA GORA,POLAND,Europe/Warsaw
MC,RTLDMCMCXXX,BIC11,ROTHELAND S.A.M.,"4-6 RUELLE SAINTE DEVOTE  MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
CL,AAVLCLR9XXX,BIC11,AFEX AGENTES DE VALORES LIMITADA,  ,SANTIAGO,CHILE,Pacific/Easter
MC,DIETMCMCXXX,BIC11,DIETSMANN MONTE CARLO SAM,"GILDO PASTOR CENTER 7, 9 RUE DU GABIAN MONACO, MONACO, 98000",MONACO,MONACO,Europe/Monaco
LV,SIAILV21XXX,BIC11,"STEITS, SIA","MASKAVAS STR. 240  RIGA, RIGA, LV-1063",RIGA,LATVIA,Europe/Riga
BG,RAMUBGS1XXX,BIC11,RAIFFEISEN ASSET MANAGEMENT (BULGARIA) EAD,"VAPTZAROV BLVD, PHASE2 NIKOLA I 55 BUSINESS CENTER EXPO 2000 SOFIA, SOFIA, 1407",SOFIA,BULGARIA,Europe/Sofia
BG,AAESBGS1XXX,BIC11,ASTRA ASSET MANAGEMENT JSC,"SREDNA GORA STR 49 FLOOR 6 SOFIA, SOFIA, 1303",SOFIA,BULGARIA,Europe/Sofia
